name,areaid
河南_驻马店_正阳,101181610
河南_驻马店_驿城,101181611
河南_三门峡_三门峡,101181701
河南_三门峡_灵宝,101181702
河南_三门峡_渑池,101181703
河南_三门峡_卢氏,101181704
河南_三门峡_义马,101181705
河南_三门峡_湖滨,101181707
河南_三门峡_陕州,101181708
河南_济源_济源,101181801
江苏_南京_南京,101190101
江苏_南京_溧水,101190102
江苏_南京_高淳,101190103
江苏_南京_江宁,101190104
江苏_南京_六合,101190105
江苏_南京_浦口,101190107
江苏_南京_玄武,101190108
江苏_南京_秦淮,101190109
江苏_南京_建邺,101190110
江苏_南京_鼓楼,101190111
江苏_南京_栖霞,101190112
江苏_南京_雨花台,101190113
江苏_无锡_无锡,101190201
江苏_无锡_江阴,101190202
江苏_无锡_宜兴,101190203
江苏_无锡_锡山,101190204
江苏_无锡_惠山,101190205
江苏_无锡_滨湖,101190206
江苏_无锡_梁溪,101190207
江苏_无锡_新吴,101190208
江苏_镇江_镇江,101190301
江苏_镇江_丹阳,101190302
江苏_镇江_扬中,101190303
江苏_镇江_句容,101190304
江苏_镇江_丹徒,101190305
江苏_镇江_京口,101190306
江苏_镇江_润州,101190307
江苏_苏州_苏州,101190401
江苏_苏州_常熟,101190402
江苏_苏州_张家港,101190403
江苏_苏州_昆山,101190404
江苏_苏州_吴中,101190405
江苏_苏州_虎丘,101190406
江苏_苏州_吴江,101190407
江苏_苏州_太仓,101190408
江苏_苏州_相城,101190409
江苏_苏州_姑苏,101190410
江苏_南通_南通,101190501
江苏_南通_海安,101190502
江苏_南通_如皋,101190503
江苏_南通_如东,101190504
江苏_南通_崇川,101190505
江苏_南通_港闸,101190506
江苏_南通_启东,101190507
江苏_南通_海门,101190508
江苏_南通_通州,101190509
江苏_扬州_扬州,101190601
江苏_扬州_宝应,101190602
江苏_扬州_仪征,101190603
江苏_扬州_高邮,101190604
江苏_扬州_江都,101190605
江苏_扬州_邗江,101190606
江苏_扬州_广陵,101190607
江苏_盐城_盐城,101190701
江苏_盐城_响水,101190702
江苏_盐城_滨海,101190703
江苏_盐城_阜宁,101190704
江苏_盐城_射阳,101190705
江苏_盐城_建湖,101190706
江苏_盐城_东台,101190707
江苏_盐城_大丰,101190708
江苏_盐城_盐都,101190709
江苏_盐城_亭湖,101190710
江苏_徐州_徐州,101190801
江苏_徐州_铜山,101190802
江苏_徐州_丰县,101190803
江苏_徐州_沛县,101190804
江苏_徐州_邳州,101190805
江苏_徐州_睢宁,101190806
江苏_徐州_新沂,101190807
江苏_徐州_鼓楼,101190808
江苏_徐州_云龙,101190809
江苏_徐州_贾汪,101190810
江苏_徐州_泉山,101190811
江苏_淮安_淮安,101190901
江苏_淮安_金湖,101190902
江苏_淮安_盱眙,101190903
江苏_淮安_洪泽,101190904
江苏_淮安_涟水,101190905
江苏_淮安_淮阴区,101190906
江苏_淮安_清江浦,101190907
江苏_淮安_淮安区,101190908
江苏_连云港_连云港,101191001
江苏_连云港_东海,101191002
江苏_连云港_赣榆,101191003
江苏_连云港_灌云,101191004
江苏_连云港_灌南,101191005
江苏_连云港_海州,101191006
江苏_连云港_连云,101191007
江苏_常州_常州,101191101
江苏_常州_溧阳,101191102
江苏_常州_金坛,101191103
江苏_常州_武进,101191104
江苏_常州_天宁,101191105
江苏_常州_钟楼,101191106
江苏_常州_新北,101191107
江苏_泰州_泰州,101191201
江苏_泰州_兴化,101191202
江苏_泰州_泰兴,101191203
江苏_泰州_姜堰,101191204
江苏_泰州_靖江,101191205
江苏_泰州_海陵,101191206
江苏_泰州_高港,101191207
江苏_宿迁_宿迁,101191301
江苏_宿迁_沭阳,101191302
江苏_宿迁_泗阳,101191303
江苏_宿迁_泗洪,101191304
江苏_宿迁_宿豫,101191305
江苏_宿迁_宿城,101191306
湖北_武汉_武汉,101200101
湖北_武汉_蔡甸,101200102
湖北_武汉_黄陂,101200103
湖北_武汉_新洲,101200104
湖北_武汉_江夏,101200105
湖北_武汉_东西湖,101200106
湖北_武汉_江岸,101200107
湖北_武汉_江汉,101200108
湖北_武汉_硚口,101200109
湖北_武汉_汉阳,101200110
湖北_武汉_武昌,101200111
湖北_武汉_青山,101200112
湖北_武汉_洪山,101200113
湖北_武汉_汉南,101200114
湖北_襄阳_襄阳,101200201
湖北_襄阳_襄州,101200202
湖北_襄阳_保康,101200203
湖北_襄阳_南漳,101200204
湖北_襄阳_宜城,101200205
湖北_襄阳_老河口,101200206
湖北_襄阳_谷城,101200207
湖北_襄阳_枣阳,101200208
湖北_襄阳_襄城,101200209
湖北_襄阳_樊城,101200210
湖北_鄂州_鄂州,101200301
湖北_鄂州_梁子湖,101200302
湖北_鄂州_华容,101200303
湖北_鄂州_鄂城,101200304
湖北_孝感_孝感,101200401
湖北_孝感_安陆,101200402
湖北_孝感_云梦,101200403
湖北_孝感_大悟,101200404
湖北_孝感_应城,101200405
湖北_孝感_汉川,101200406
湖北_孝感_孝昌,101200407
湖北_孝感_孝南,101200408
湖北_黄冈_黄冈,101200501
湖北_黄冈_红安,101200502
湖北_黄冈_麻城,101200503
湖北_黄冈_罗田,101200504
湖北_黄冈_英山,101200505
湖北_黄冈_浠水,101200506
湖北_黄冈_蕲春,101200507
湖北_黄冈_黄梅,101200508
湖北_黄冈_武穴,101200509
湖北_黄冈_团风,101200510
湖北_黄冈_黄州,101200511
湖北_黄石_黄石,101200601
湖北_黄石_大冶,101200602
湖北_黄石_阳新,101200603
湖北_黄石_铁山,101200604
湖北_黄石_下陆,101200605
湖北_黄石_西塞山,101200606
湖北_黄石_黄石港,101200607
湖北_咸宁_咸宁,101200701
湖北_咸宁_赤壁,101200702
湖北_咸宁_嘉鱼,101200703
湖北_咸宁_崇阳,101200704
湖北_咸宁_通城,101200705
湖北_咸宁_通山,101200706
湖北_咸宁_咸安,101200707
湖北_荆州_荆州,101200801
湖北_荆州_江陵,101200802
湖北_荆州_公安,101200803
湖北_荆州_石首,101200804
湖北_荆州_监利,101200805
湖北_荆州_洪湖,101200806
湖北_荆州_松滋,101200807
湖北_荆州_沙市,101200808
湖北_宜昌_宜昌,101200901
湖北_宜昌_远安,101200902
湖北_宜昌_秭归,101200903
湖北_宜昌_兴山,101200904
湖北_宜昌_西陵,101200905
湖北_宜昌_五峰,101200906
湖北_宜昌_当阳,101200907
湖北_宜昌_长阳,101200908
湖北_宜昌_宜都,101200909
湖北_宜昌_枝江,101200910
湖北_宜昌_三峡,101200911
湖北_宜昌_夷陵,101200912
湖北_宜昌_伍家岗,101200913
湖北_宜昌_点军,101200914
湖北_宜昌_猇亭,101200915
湖北_恩施_恩施,101201001
湖北_恩施_利川,101201002
湖北_恩施_建始,101201003
湖北_恩施_咸丰,101201004
湖北_恩施_宣恩,101201005
湖北_恩施_鹤峰,101201006
湖北_恩施_来凤,101201007
湖北_恩施_巴东,101201008
湖北_十堰_十堰,101201101
湖北_十堰_竹溪,101201102
湖北_十堰_郧西,101201103
湖北_十堰_郧阳,101201104
湖北_十堰_竹山,101201105
湖北_十堰_房县,101201106
湖北_十堰_丹江口,101201107
湖北_十堰_茅箭,101201108
湖北_十堰_张湾,101201109
湖北_神农架_神农架,101201201
湖北_随州_随州,101201301
湖北_随州_广水,101201302
湖北_随州_曾都,101201303
湖北_随州_随县,101201304
湖北_荆门_荆门,101201401
湖北_荆门_钟祥,101201402
湖北_荆门_京山,101201403
湖北_荆门_掇刀,101201404
湖北_荆门_沙洋,101201405
湖北_荆门_东宝,101201406
湖北_天门_天门,101201501
湖北_仙桃_仙桃,101201601
湖北_潜江_潜江,101201701
浙江_杭州_杭州,101210101
浙江_杭州_萧山,101210102
浙江_杭州_桐庐,101210103
浙江_杭州_淳安,101210104
浙江_杭州_建德,101210105
浙江_杭州_余杭,101210106
浙江_杭州_临安,101210107
浙江_杭州_富阳,101210108
浙江_杭州_上城,101210109
浙江_杭州_下城,101210110
浙江_杭州_江干,101210111
浙江_杭州_拱墅,101210112
浙江_杭州_西湖,101210113
浙江_杭州_滨江,101210114
浙江_湖州_湖州,101210201
浙江_湖州_长兴,101210202
浙江_湖州_安吉,101210203
浙江_湖州_德清,101210204
浙江_湖州_吴兴,101210205
浙江_湖州_南浔,101210206
浙江_嘉兴_嘉兴,101210301
浙江_嘉兴_嘉善,101210302
浙江_嘉兴_海宁,101210303
浙江_嘉兴_桐乡,101210304
浙江_嘉兴_平湖,101210305
浙江_嘉兴_海盐,101210306
浙江_嘉兴_南湖,101210307
浙江_嘉兴_秀洲,101210308
浙江_宁波_宁波,101210401
浙江_宁波_海曙,101210402
浙江_宁波_慈溪,101210403
浙江_宁波_余姚,101210404
浙江_宁波_奉化,101210405
浙江_宁波_象山,101210406
浙江_宁波_宁海,101210408
浙江_宁波_江北,101210409
浙江_宁波_北仑,101210410
浙江_宁波_鄞州,101210411
浙江_宁波_镇海,101210412
浙江_绍兴_越城,101210501
浙江_绍兴_诸暨,101210502
浙江_绍兴_上虞,101210503
浙江_绍兴_新昌,101210504
浙江_绍兴_嵊州,101210505
浙江_绍兴_柯桥,101210506
浙江_绍兴_绍兴,101210507
浙江_台州_台州,101210601
浙江_台州_玉环,101210603
浙江_台州_三门,101210604
浙江_台州_天台,101210605
浙江_台州_仙居,101210606
浙江_台州_温岭,101210607
浙江_台州_临海,101210610
浙江_台州_椒江,101210611
浙江_台州_黄岩,101210612
浙江_台州_路桥,101210613
浙江_温州_温州,101210701
浙江_温州_泰顺,101210702
浙江_温州_文成,101210703
浙江_温州_平阳,101210704
浙江_温州_瑞安,101210705
浙江_温州_洞头,101210706
浙江_温州_乐清,101210707
浙江_温州_永嘉,101210708
浙江_温州_苍南,101210709
浙江_温州_鹿城,101210710
浙江_温州_龙湾,101210711
浙江_温州_瓯海,101210712
浙江_丽水_丽水,101210801
浙江_丽水_遂昌,101210802
浙江_丽水_龙泉,101210803
浙江_丽水_缙云,101210804
浙江_丽水_青田,101210805
浙江_丽水_云和,101210806
浙江_丽水_庆元,101210807
浙江_丽水_松阳,101210808
浙江_丽水_景宁,101210809
浙江_丽水_莲都,101210810
浙江_金华_金华,101210901
浙江_金华_浦江,101210902
浙江_金华_兰溪,101210903
浙江_金华_义乌,101210904
浙江_金华_东阳,101210905
浙江_金华_武义,101210906
浙江_金华_永康,101210907
浙江_金华_磐安,101210908
浙江_金华_婺城,101210909
浙江_金华_金东,101210910
浙江_衢州_衢州,101211001
浙江_衢州_常山,101211002
浙江_衢州_开化,101211003
浙江_衢州_龙游,101211004
浙江_衢州_江山,101211005
浙江_衢州_衢江,101211006
浙江_衢州_柯城,101211007
浙江_舟山_舟山,101211101
浙江_舟山_嵊泗,101211102
浙江_舟山_岱山,101211104
浙江_舟山_普陀,101211105
浙江_舟山_定海,101211106
安徽_合肥_合肥,101220101
安徽_合肥_长丰,101220102
安徽_合肥_肥东,101220103
安徽_合肥_肥西,101220104
安徽_合肥_巢湖,101220105
安徽_合肥_庐江,101220106
安徽_合肥_瑶海,101220107
安徽_合肥_庐阳,101220108
安徽_合肥_蜀山,101220109
安徽_合肥_包河,101220110
安徽_蚌埠_蚌埠,101220201
安徽_蚌埠_怀远,101220202
安徽_蚌埠_固镇,101220203
安徽_蚌埠_五河,101220204
安徽_蚌埠_龙子湖,101220205
安徽_蚌埠_蚌山,101220206
安徽_蚌埠_禹会,101220207
安徽_蚌埠_淮上,101220208
安徽_芜湖_芜湖,101220301
安徽_芜湖_繁昌,101220302
安徽_芜湖_芜湖县,101220303
安徽_芜湖_南陵,101220304
安徽_芜湖_无为,101220305
安徽_芜湖_镜湖,101220306
安徽_芜湖_弋江,101220307
安徽_芜湖_鸠江,101220308
安徽_芜湖_三山,101220309
安徽_淮南_淮南,101220401
安徽_淮南_凤台,101220402
安徽_淮南_潘集,101220403
安徽_淮南_大通,101220404
安徽_淮南_田家庵,101220405
安徽_淮南_谢家集,101220406
安徽_淮南_八公山,101220407
安徽_淮南_寿县,101220408
安徽_马鞍山_马鞍山,101220501
安徽_马鞍山_当涂,101220502
安徽_马鞍山_含山,101220503
安徽_马鞍山_和县,101220504
安徽_马鞍山_花山,101220505
安徽_马鞍山_雨山,101220506
安徽_马鞍山_博望,101220507
安徽_安庆_安庆,101220601
安徽_安庆_太湖,101220603
安徽_安庆_潜山,101220604
安徽_安庆_怀宁,101220605
安徽_安庆_宿松,101220606
安徽_安庆_望江,101220607
安徽_安庆_岳西,101220608
安徽_安庆_桐城,101220609
安徽_安庆_迎江,101220610
安徽_安庆_大观,101220611
安徽_安庆_宜秀,101220612
安徽_宿州_宿州,101220701
安徽_宿州_砀山,101220702
安徽_宿州_灵璧,101220703
安徽_宿州_泗县,101220704
安徽_宿州_萧县,101220705
安徽_宿州_埇桥,101220706
安徽_阜阳_阜阳,101220801
安徽_阜阳_阜南,101220802
安徽_阜阳_颍上,101220803
安徽_阜阳_临泉,101220804
安徽_阜阳_界首,101220805
安徽_阜阳_太和,101220806
安徽_阜阳_颍州,101220807
安徽_阜阳_颍东,101220808
安徽_阜阳_颍泉,101220809
安徽_亳州_亳州,101220901
安徽_亳州_涡阳,101220902
安徽_亳州_利辛,101220903
安徽_亳州_蒙城,101220904
安徽_亳州_谯城,101220905
安徽_黄山_黄山,101221001
安徽_黄山_黄山区,101221002
安徽_黄山_屯溪,101221003
安徽_黄山_祁门,101221004
安徽_黄山_黟县,101221005
安徽_黄山_歙县,101221006
安徽_黄山_休宁,101221007
安徽_黄山_黄山风景区(光明顶),101221008
安徽_黄山_徽州,101221009
安徽_滁州_滁州,101221101
安徽_滁州_凤阳,101221102
安徽_滁州_明光,101221103
安徽_滁州_定远,101221104
安徽_滁州_全椒,101221105
安徽_滁州_来安,101221106
安徽_滁州_天长,101221107
安徽_滁州_琅琊,101221108
安徽_滁州_南谯,101221109
安徽_淮北_淮北,101221201
安徽_淮北_濉溪,101221202
安徽_淮北_杜集,101221203
安徽_淮北_相山,101221204
安徽_淮北_烈山,101221205
安徽_铜陵_铜陵,101221301
安徽_铜陵_铜官,101221302
安徽_铜陵_义安,101221303
安徽_铜陵_郊区,101221304
安徽_铜陵_枞阳,101221305
安徽_宣城_宣城,101221401
安徽_宣城_泾县,101221402
安徽_宣城_旌德,101221403
安徽_宣城_宁国,101221404
安徽_宣城_绩溪,101221405
安徽_宣城_广德,101221406
安徽_宣城_郎溪,101221407
安徽_宣城_宣州,101221408
安徽_六安_六安,101221501
安徽_六安_霍邱,101221502
安徽_六安_金安,101221504
安徽_六安_金寨,101221505
安徽_六安_霍山,101221506
安徽_六安_舒城,101221507
安徽_六安_裕安,101221508
安徽_六安_叶集,101221509
安徽_池州_池州,101221701
安徽_池州_东至,101221702
安徽_池州_青阳,101221703
安徽_池州_九华山,101221704
安徽_池州_石台,101221705
安徽_池州_贵池,101221706
福建_福州_福州,101230101
福建_福州_闽清,101230102
福建_福州_闽侯,101230103
福建_福州_罗源,101230104
福建_福州_连江,101230105
福建_福州_鼓楼,101230106
福建_福州_永泰,101230107
福建_福州_平潭,101230108
福建_福州_台江,101230109
福建_福州_长乐,101230110
福建_福州_福清,101230111
福建_福州_仓山,101230112
福建_福州_马尾,101230113
福建_福州_晋安,101230114
福建_厦门_厦门,101230201
福建_厦门_同安,101230202
福建_厦门_思明,101230203
福建_厦门_海沧,101230204
福建_厦门_湖里,101230205
福建_厦门_集美,101230206
福建_厦门_翔安,101230207
福建_宁德_宁德,101230301
福建_宁德_古田,101230302
福建_宁德_霞浦,101230303
福建_宁德_寿宁,101230304
福建_宁德_周宁,101230305
福建_宁德_福安,101230306
福建_宁德_柘荣,101230307
福建_宁德_福鼎,101230308
福建_宁德_屏南,101230309
福建_宁德_蕉城,101230310
福建_莆田_莆田,101230401
福建_莆田_仙游,101230402
福建_莆田_涵江,101230404
福建_莆田_秀屿,101230405
福建_莆田_荔城,101230406
福建_莆田_城厢,101230407
福建_泉州_泉州,101230501
福建_泉州_安溪,101230502
福建_泉州_金门,101230503
福建_泉州_永春,101230504
福建_泉州_德化,101230505
福建_泉州_南安,101230506
福建_泉州_崇武,101230507
福建_泉州_惠安,101230508
福建_泉州_晋江,101230509
福建_泉州_石狮,101230510
福建_泉州_鲤城,101230511
福建_泉州_丰泽,101230512
福建_泉州_洛江,101230513
福建_泉州_泉港,101230514
福建_漳州_漳州,101230601
福建_漳州_长泰,101230602
福建_漳州_南靖,101230603
福建_漳州_平和,101230604
福建_漳州_龙海,101230605
福建_漳州_漳浦,101230606
福建_漳州_诏安,101230607
福建_漳州_东山,101230608
福建_漳州_云霄,101230609
福建_漳州_华安,101230610
福建_漳州_芗城,101230611
福建_漳州_龙文,101230612
福建_龙岩_龙岩,101230701
福建_龙岩_长汀,101230702
福建_龙岩_连城,101230703
福建_龙岩_武平,101230704
福建_龙岩_上杭,101230705
福建_龙岩_永定,101230706
福建_龙岩_漳平,101230707
福建_龙岩_新罗,101230708
福建_三明_三明,101230801
福建_三明_宁化,101230802
福建_三明_清流,101230803
福建_三明_泰宁,101230804
福建_三明_将乐,101230805
福建_三明_建宁,101230806
福建_三明_明溪,101230807
福建_三明_沙县,101230808
福建_三明_尤溪,101230809
福建_三明_永安,101230810
福建_三明_大田,101230811
福建_三明_梅列,101230812
福建_三明_三元,101230813
福建_南平_南平,101230901
福建_南平_顺昌,101230902
福建_南平_光泽,101230903
福建_南平_邵武,101230904
福建_南平_武夷山,101230905
福建_南平_浦城,101230906
福建_南平_建阳,101230907
福建_南平_松溪,101230908
福建_南平_政和,101230909
福建_南平_建瓯,101230910
福建_南平_延平,101230911
福建_钓鱼岛_钓鱼岛,101231001
江西_南昌_南昌,101240101
江西_南昌_新建,101240102
江西_南昌_南昌县,101240103
江西_南昌_安义,101240104
江西_南昌_进贤,101240105
江西_南昌_东湖,101240106
江西_南昌_西湖,101240107
江西_南昌_青云谱,101240108
江西_南昌_湾里,101240109
江西_南昌_青山湖,101240110
江西_九江_九江,101240201
江西_九江_瑞昌,101240202
江西_九江_庐山,101240203
江西_九江_武宁,101240204
江西_九江_德安,101240205
江西_九江_永修,101240206
江西_九江_湖口,101240207
江西_九江_彭泽,101240208
江西_九江_都昌,101240210
江西_九江_浔阳,101240211
江西_九江_修水,101240212
江西_九江_共青城,101240213
江西_九江_濂溪,101240214
江西_九江_柴桑,101240215
江西_上饶_上饶,101240301
江西_上饶_鄱阳,101240302
江西_上饶_婺源,101240303
江西_上饶_信州,101240304
江西_上饶_余干,101240305
江西_上饶_万年,101240306
江西_上饶_德兴,101240307
江西_上饶_上饶县,101240308
江西_上饶_弋阳,101240309
江西_上饶_横峰,101240310
江西_上饶_铅山,101240311
江西_上饶_玉山,101240312
江西_上饶_广丰,101240313
江西_抚州_抚州,101240401
江西_抚州_广昌,101240402
江西_抚州_乐安,101240403
江西_抚州_崇仁,101240404
江西_抚州_金溪,101240405
江西_抚州_资溪,101240406
江西_抚州_宜黄,101240407
江西_抚州_南城,101240408
江西_抚州_南丰,101240409
江西_抚州_黎川,101240410
江西_抚州_东乡,101240411
江西_抚州_临川,101240412
江西_宜春_宜春,101240501
江西_宜春_铜鼓,101240502
江西_宜春_宜丰,101240503
江西_宜春_万载,101240504
江西_宜春_上高,101240505
江西_宜春_靖安,101240506
江西_宜春_奉新,101240507
江西_宜春_高安,101240508
江西_宜春_樟树,101240509
江西_宜春_丰城,101240510
江西_宜春_袁州,101240511
江西_吉安_吉安,101240601
江西_吉安_吉安县,101240602
江西_吉安_吉水,101240603
江西_吉安_新干,101240604
江西_吉安_峡江,101240605
江西_吉安_永丰,101240606
江西_吉安_永新,101240607
江西_吉安_井冈山,101240608
江西_吉安_万安,101240609
江西_吉安_遂川,101240610
江西_吉安_泰和,101240611
江西_吉安_安福,101240612
江西_吉安_吉州,101240614
江西_吉安_青原,101240615
江西_吉安_厦坪,101240616
江西_赣州_赣州,101240701
江西_赣州_崇义,101240702
江西_赣州_上犹,101240703
江西_赣州_南康,101240704
江西_赣州_大余,101240705
江西_赣州_信丰,101240706
江西_赣州_宁都,101240707
江西_赣州_石城,101240708
江西_赣州_瑞金,101240709
江西_赣州_于都,101240710
江西_赣州_会昌,101240711
江西_赣州_安远,101240712
江西_赣州_全南,101240713
江西_赣州_龙南,101240714
江西_赣州_定南,101240715
江西_赣州_寻乌,101240716
江西_赣州_兴国,101240717
江西_赣州_赣县,101240718
江西_赣州_章贡,101240719
江西_景德镇_景德镇,101240801
江西_景德镇_乐平,101240802
江西_景德镇_浮梁,101240803
江西_景德镇_昌江,101240804
江西_景德镇_珠山,101240805
江西_萍乡_萍乡,101240901
江西_萍乡_莲花,101240902
江西_萍乡_上栗,101240903
江西_萍乡_安源,101240904
江西_萍乡_芦溪,101240905
江西_萍乡_湘东,101240906
江西_新余_新余,101241001
江西_新余_分宜,101241002
江西_新余_渝水,101241003
江西_鹰潭_鹰潭,101241101
江西_鹰潭_余江,101241102
江西_鹰潭_贵溪,101241103
江西_鹰潭_月湖,101241104
湖南_长沙_长沙,101250101
湖南_长沙_宁乡,101250102
湖南_长沙_浏阳,101250103
湖南_长沙_湘江新区,101250104
湖南_长沙_望城,101250105
湖南_长沙_长沙县,101250106
湖南_长沙_芙蓉,101250107
湖南_长沙_天心,101250108
湖南_长沙_岳麓,101250109
湖南_长沙_开福,101250110
湖南_长沙_雨花,101250111
湖南_湘潭_湘潭,101250201
湖南_湘潭_韶山,101250202
湖南_湘潭_湘乡,101250203
湖南_湘潭_雨湖,101250204
湖南_湘潭_岳塘,101250205
湖南_株洲_株洲,101250301
湖南_株洲_攸县,101250302
湖南_株洲_醴陵,101250303
湖南_株洲_荷塘,101250304
湖南_株洲_茶陵,101250305
湖南_株洲_炎陵,101250306
湖南_株洲_芦淞,101250307
湖南_株洲_石峰,101250308
湖南_株洲_天元,101250309
湖南_衡阳_衡阳,101250401
湖南_衡阳_衡山,101250402
湖南_衡阳_衡东,101250403
湖南_衡阳_祁东,101250404
湖南_衡阳_衡阳县,101250405
湖南_衡阳_常宁,101250406
湖南_衡阳_衡南,101250407
湖南_衡阳_耒阳,101250408
湖南_衡阳_南岳,101250409
湖南_衡阳_珠晖,101250410
湖南_衡阳_雁峰,101250411
湖南_衡阳_石鼓,101250412
湖南_衡阳_蒸湘,101250413
湖南_郴州_郴州,101250501
湖南_郴州_桂阳,101250502
湖南_郴州_嘉禾,101250503
湖南_郴州_宜章,101250504
湖南_郴州_临武,101250505
湖南_郴州_北湖,101250506
湖南_郴州_资兴,101250507
湖南_郴州_汝城,101250508
湖南_郴州_安仁,101250509
湖南_郴州_永兴,101250510
湖南_郴州_桂东,101250511
湖南_郴州_苏仙,101250512
湖南_常德_常德,101250601
湖南_常德_安乡,101250602
湖南_常德_桃源,101250603
湖南_常德_汉寿,101250604
湖南_常德_澧县,101250605
湖南_常德_临澧,101250606
湖南_常德_石门,101250607
湖南_常德_津市,101250608
湖南_常德_武陵,101250609
湖南_常德_鼎城,101250610
湖南_益阳_益阳,101250700
湖南_益阳_赫山区,101250701
湖南_益阳_南县,101250702
湖南_益阳_桃江,101250703
湖南_益阳_安化,101250704
湖南_益阳_沅江,101250705
湖南_益阳_资阳,101250706
湖南_娄底_娄底,101250801
湖南_娄底_双峰,101250802
湖南_娄底_冷水江,101250803
湖南_娄底_娄星,101250804
湖南_娄底_新化,101250805
湖南_娄底_涟源,101250806
湖南_邵阳_邵阳,101250901
湖南_邵阳_隆回,101250902
湖南_邵阳_洞口,101250903
湖南_邵阳_新邵,101250904
湖南_邵阳_邵东,101250905
湖南_邵阳_绥宁,101250906
湖南_邵阳_新宁,101250907
湖南_邵阳_武冈,101250908
湖南_邵阳_城步,101250909
湖南_邵阳_邵阳县,101250910
湖南_邵阳_双清,101250911
湖南_邵阳_大祥,101250912
湖南_邵阳_北塔,101250913
湖南_岳阳_岳阳,101251001
湖南_岳阳_华容,101251002
湖南_岳阳_湘阴,101251003
湖南_岳阳_汨罗,101251004
湖南_岳阳_平江,101251005
湖南_岳阳_临湘,101251006
湖南_岳阳_岳阳楼区,101251007
湖南_岳阳_云溪,101251008
湖南_岳阳_君山,101251009
湖南_张家界_张家界,101251101
湖南_张家界_桑植,101251102
湖南_张家界_慈利,101251103
湖南_张家界_武陵源,101251104
湖南_张家界_永定,101251105
湖南_怀化_怀化,101251201
湖南_怀化_鹤城,101251202
湖南_怀化_沅陵,101251203
湖南_怀化_辰溪,101251204
湖南_怀化_靖州,101251205
湖南_怀化_会同,101251206
湖南_怀化_通道,101251207
湖南_怀化_麻阳,101251208
湖南_怀化_新晃,101251209
湖南_怀化_芷江,101251210
湖南_怀化_溆浦,101251211
湖南_怀化_中方,101251212
湖南_怀化_洪江,101251213
湖南_永州_永州,101251401
湖南_永州_祁阳,101251402
湖南_永州_东安,101251403
湖南_永州_双牌,101251404
湖南_永州_道县,101251405
湖南_永州_宁远,101251406
湖南_永州_江永,101251407
湖南_永州_蓝山,101251408
湖南_永州_新田,101251409
湖南_永州_江华,101251410
湖南_永州_冷水滩,101251411
湖南_永州_零陵,101251412
湖南_湘西_吉首,101251501
湖南_湘西_保靖,101251502
湖南_湘西_永顺,101251503
湖南_湘西_古丈,101251504
湖南_湘西_凤凰,101251505
湖南_湘西_泸溪,101251506
湖南_湘西_龙山,101251507
湖南_湘西_花垣,101251508
湖南_湘西_湘西,101251509
贵州_贵阳_贵阳,101260101
贵州_贵阳_白云,101260102
贵州_贵阳_花溪,101260103
贵州_贵阳_乌当,101260104
贵州_贵阳_息烽,101260105
贵州_贵阳_开阳,101260106
贵州_贵阳_修文,101260107
贵州_贵阳_清镇,101260108
贵州_贵阳_云岩,101260110
贵州_贵阳_南明,101260111
贵州_贵阳_观山湖,101260112
贵州_遵义_遵义,101260201
贵州_遵义_仁怀,101260203
贵州_遵义_绥阳,101260204
贵州_遵义_湄潭,101260205
贵州_遵义_凤冈,101260206
贵州_遵义_桐梓,101260207
贵州_遵义_赤水,101260208
贵州_遵义_习水,101260209
贵州_遵义_道真,101260210
贵州_遵义_正安,101260211
贵州_遵义_务川,101260212
贵州_遵义_余庆,101260213
贵州_遵义_汇川,101260214
贵州_遵义_红花岗,101260215
贵州_遵义_播州,101260216
贵州_安顺_安顺,101260301
贵州_安顺_普定,101260302
贵州_安顺_镇宁,101260303
贵州_安顺_平坝,101260304
贵州_安顺_紫云,101260305
贵州_安顺_关岭,101260306
贵州_安顺_西秀,101260307
贵州_黔南_都匀,101260401
贵州_黔南_贵定,101260402
贵州_黔南_瓮安,101260403
贵州_黔南_长顺,101260404
贵州_黔南_福泉,101260405
贵州_黔南_惠水,101260406
贵州_黔南_龙里,101260407
贵州_黔南_罗甸,101260408
贵州_黔南_平塘,101260409
贵州_黔南_独山,101260410
贵州_黔南_三都,101260411
贵州_黔南_荔波,101260412
贵州_黔南_黔南,101260413
贵州_黔东南_凯里,101260501
贵州_黔东南_岑巩,101260502
贵州_黔东南_施秉,101260503
贵州_黔东南_镇远,101260504
贵州_黔东南_黄平,101260505
贵州_黔东南_黔东南,101260506
贵州_黔东南_麻江,101260507
贵州_黔东南_丹寨,101260508
贵州_黔东南_三穗,101260509
贵州_黔东南_台江,101260510
贵州_黔东南_剑河,101260511
贵州_黔东南_雷山,101260512
贵州_黔东南_黎平,101260513
贵州_黔东南_天柱,101260514
贵州_黔东南_锦屏,101260515
贵州_黔东南_榕江,101260516
贵州_黔东南_从江,101260517
贵州_铜仁_铜仁,101260601
贵州_铜仁_江口,101260602
贵州_铜仁_玉屏,101260603
贵州_铜仁_万山,101260604
贵州_铜仁_思南,101260605
贵州_铜仁_碧江,101260606
贵州_铜仁_印江,101260607
贵州_铜仁_石阡,101260608
贵州_铜仁_沿河,101260609
贵州_铜仁_德江,101260610
贵州_铜仁_松桃,101260611
贵州_毕节_毕节,101260701
贵州_毕节_赫章,101260702
贵州_毕节_金沙,101260703
贵州_毕节_威宁,101260704
